,path,emotion
13795,data/train-custom\Erica_low_emottshappy_1205_happy.wav,happy
13796,data/train-custom\Erica_low_emottshappy_1206_happy.wav,happy
13797,data/train-custom\Erica_low_emottshappy_1207_happy.wav,happy
13798,data/train-custom\Erica_low_emottshappy_1208_happy.wav,happy
13799,data/train-custom\Erica_low_emottshappy_1217_happy.wav,happy
13800,data/train-custom\Erica_low_emottshappy_1218_happy.wav,happy
13801,data/train-custom\Erica_low_emottshappy_1220_happy.wav,happy
13802,data/train-custom\Erica_low_emottshappy_1229_happy.wav,happy
13803,data/train-custom\Erica_low_emottshappy_1230_happy.wav,happy
13804,data/train-custom\Erica_low_emottshappy_1231_happy.wav,happy
13805,data/train-custom\Erica_low_emottshappy_1241_happy.wav,happy
13806,data/train-custom\Erica_low_emottshappy_1243_happy.wav,happy
13807,data/train-custom\Erica_low_emottshappy_1244_happy.wav,happy
13808,data/train-custom\Erica_low_emottshappy_1253_happy.wav,happy
13809,data/train-custom\Erica_low_emottshappy_1255_happy.wav,happy
13810,data/train-custom\Erica_low_emottshappy_1256_happy.wav,happy
13811,data/train-custom\Erica_low_emottshappy_1266_happy.wav,happy
13812,data/train-custom\Erica_low_emottshappy_1267_happy.wav,happy
13813,data/train-custom\Erica_low_emottshappy_1277_happy.wav,happy
13814,data/train-custom\Erica_low_emottshappy_1278_happy.wav,happy
13815,data/train-custom\Erica_low_emottshappy_1279_happy.wav,happy
13816,data/train-custom\Erica_low_emottshappy_1280_happy.wav,happy
13817,data/train-custom\Erica_low_emottshappy_1291_happy.wav,happy
13818,data/train-custom\Erica_low_emottshappy_1292_happy.wav,happy
13819,data/train-custom\Erica_low_emottshappy_1301_happy.wav,happy
13820,data/train-custom\Erica_low_emottshappy_1302_happy.wav,happy
13821,data/train-custom\Erica_low_emottshappy_1303_happy.wav,happy
13822,data/train-custom\Erica_low_emottshappy_1304_happy.wav,happy
13823,data/train-custom\Erica_low_emottshappy_1313_happy.wav,happy
13824,data/train-custom\Erica_low_emottshappy_1314_happy.wav,happy
13825,data/train-custom\Erica_low_emottshappy_1315_happy.wav,happy
13826,data/train-custom\Erica_low_emottshappy_1316_happy.wav,happy
13827,data/train-custom\Erica_low_emottshappy_1326_happy.wav,happy
13828,data/train-custom\Erica_low_emottshappy_1327_happy.wav,happy
13829,data/train-custom\Erica_low_emottshappy_1328_happy.wav,happy
13830,data/train-custom\Erica_low_emottshappy_1337_happy.wav,happy
13831,data/train-custom\Erica_low_emottshappy_1338_happy.wav,happy
13832,data/train-custom\Erica_low_emottshappy_1339_happy.wav,happy
13833,data/train-custom\Erica_low_emottshappy_1340_happy.wav,happy
13834,data/train-custom\Erica_low_emottshappy_1349_happy.wav,happy
13835,data/train-custom\Erica_low_emottshappy_1351_happy.wav,happy
13836,data/train-custom\Erica_low_emottshappy_1352_happy.wav,happy
13837,data/train-custom\Erica_low_emottshappy_1361_happy.wav,happy
13838,data/train-custom\Erica_low_emottshappy_1363_happy.wav,happy
13839,data/train-custom\Erica_low_emottshappy_1373_happy.wav,happy
13840,data/train-custom\Erica_low_emottshappy_1374_happy.wav,happy
13841,data/train-custom\Erica_low_emottshappy_1375_happy.wav,happy
13842,data/train-custom\Erica_low_emottshappy_1376_happy.wav,happy
13843,data/train-custom\Erica_low_emottshappy_1385_happy.wav,happy
13844,data/train-custom\Erica_low_emottshappy_1386_happy.wav,happy
13845,data/train-custom\Erica_low_emottshappy_1388_happy.wav,happy
13846,data/train-custom\Erica_low_emottshappy_1397_happy.wav,happy
13847,data/train-custom\Erica_low_emottshappy_1398_happy.wav,happy
13848,data/train-custom\Erica_low_emottshappy_1399_happy.wav,happy
13849,data/train-custom\Erica_low_emottshappy_1400_happy.wav,happy
13850,data/train-custom\Erica_low_emottshappy_1409_happy.wav,happy
13851,data/train-custom\Erica_low_emottshappy_1410_happy.wav,happy
13852,data/train-custom\Erica_low_emottshappy_1411_happy.wav,happy
13853,data/train-custom\Erica_low_emottshappy_1421_happy.wav,happy
13854,data/train-custom\Erica_low_emottshappy_1422_happy.wav,happy
13855,data/train-custom\Erica_low_emottshappy_1424_happy.wav,happy
13856,data/train-custom\Erica_low_emottshappy_1433_happy.wav,happy
13857,data/train-custom\Erica_low_emottshappy_1436_happy.wav,happy
13858,data/train-custom\Erica_low_emottshappy_1445_happy.wav,happy
13859,data/train-custom\Erica_low_emottshappy_1446_happy.wav,happy
13860,data/train-custom\Erica_low_emottshappy_1447_happy.wav,happy
13861,data/train-custom\Erica_low_emottshappy_1448_happy.wav,happy
13862,data/train-custom\Erica_low_emottshappy_1458_happy.wav,happy
13863,data/train-custom\Erica_low_emottshappy_1459_happy.wav,happy
13864,data/train-custom\Erica_low_emottshappy_1469_happy.wav,happy
13865,data/train-custom\Erica_low_emottshappy_1470_happy.wav,happy
13866,data/train-custom\Erica_low_emottshappy_1472_happy.wav,happy
13867,data/train-custom\Erica_low_emottshappy_1482_happy.wav,happy
13868,data/train-custom\Erica_low_emottshappy_1483_happy.wav,happy
13869,data/train-custom\Erica_low_emottshappy_1484_happy.wav,happy
13870,data/train-custom\Erica_low_emottshappy_1493_happy.wav,happy
13871,data/train-custom\Erica_low_emottshappy_1494_happy.wav,happy
13872,data/train-custom\Erica_low_emottshappy_1495_happy.wav,happy
13873,data/train-custom\Erica_low_emottshappy_1496_happy.wav,happy
13874,data/train-custom\Erica_low_emottshappy_1505_happy.wav,happy
13875,data/train-custom\Erica_low_emottshappy_1506_happy.wav,happy
13876,data/train-custom\Erica_low_emottshappy_1507_happy.wav,happy
13877,data/train-custom\Erica_low_emottshappy_1508_happy.wav,happy
13878,data/train-custom\Erica_low_emottshappy_1517_happy.wav,happy
13879,data/train-custom\Erica_low_emottshappy_1518_happy.wav,happy
13880,data/train-custom\Erica_low_emottshappy_1519_happy.wav,happy
13881,data/train-custom\Erica_low_emottshappy_1520_happy.wav,happy
13882,data/train-custom\Erica_low_emottshappy_1529_happy.wav,happy
13883,data/train-custom\Erica_low_emottshappy_1530_happy.wav,happy
13884,data/train-custom\Erica_low_emottshappy_1532_happy.wav,happy
13885,data/train-custom\Erica_low_emottshappy_1542_happy.wav,happy
13886,data/train-custom\Erica_low_emottshappy_1543_happy.wav,happy
13887,data/train-custom\Erica_low_emottshappy_1544_happy.wav,happy
13888,data/train-custom\Erica_low_emottshappy_1553_happy.wav,happy
13889,data/train-custom\Erica_low_emottshappy_1554_happy.wav,happy
13890,data/train-custom\Erica_low_emottshappy_1555_happy.wav,happy
13891,data/train-custom\Erica_low_emottshappy_1556_happy.wav,happy
13892,data/train-custom\Erica_low_emottshappy_1565_happy.wav,happy
13893,data/train-custom\Erica_low_emottshappy_1566_happy.wav,happy
13894,data/train-custom\Erica_low_emottshappy_1567_happy.wav,happy
13895,data/train-custom\Erica_low_emottshappy_1577_happy.wav,happy
13896,data/train-custom\Erica_low_emottshappy_1579_happy.wav,happy
13897,data/train-custom\Erica_low_emottshappy_1580_happy.wav,happy
13898,data/train-custom\Erica_low_emottshappy_1589_happy.wav,happy
13899,data/train-custom\Erica_low_emottshappy_1590_happy.wav,happy
13900,data/train-custom\Erica_low_emottshappy_1591_happy.wav,happy
13901,data/train-custom\Erica_low_emottshappy_1601_happy.wav,happy
13902,data/train-custom\Erica_low_emottshappy_1602_happy.wav,happy
13903,data/train-custom\Erica_low_emottshappy_1603_happy.wav,happy
13904,data/train-custom\Erica_low_emottshappy_1604_happy.wav,happy
13905,data/train-custom\Erica_low_emottshappy_1614_happy.wav,happy
13906,data/train-custom\Erica_low_emottshappy_1615_happy.wav,happy
13907,data/train-custom\Erica_low_emottshappy_1625_happy.wav,happy
13908,data/train-custom\Erica_low_emottshappy_1626_happy.wav,happy
13909,data/train-custom\Erica_low_emottshappy_1627_happy.wav,happy
13910,data/train-custom\Erica_low_emottshappy_1628_happy.wav,happy
13911,data/train-custom\Erica_low_emottshappy_1637_happy.wav,happy
13912,data/train-custom\Erica_low_emottshappy_1639_happy.wav,happy
13913,data/train-custom\Erica_low_emottshappy_1640_happy.wav,happy
13914,data/train-custom\Erica_low_emottshappy_1650_happy.wav,happy
13915,data/train-custom\Erica_low_emottshappy_1651_happy.wav,happy
13916,data/train-custom\Erica_low_emottshappy_1661_happy.wav,happy
13917,data/train-custom\Erica_low_emottshappy_1662_happy.wav,happy
13918,data/train-custom\Erica_low_emottshappy_1663_happy.wav,happy
13919,data/train-custom\Erica_low_emottshappy_1664_happy.wav,happy
13920,data/train-custom\Erica_low_emottshappy_1674_happy.wav,happy
13921,data/train-custom\Erica_low_emottshappy_1675_happy.wav,happy
13922,data/train-custom\Erica_low_emottshappy_1676_happy.wav,happy
13923,data/train-custom\Erica_low_emottshappy_1685_happy.wav,happy
13924,data/train-custom\Erica_low_emottshappy_1686_happy.wav,happy
13925,data/train-custom\Erica_low_emottshappy_1697_happy.wav,happy
13926,data/train-custom\Erica_low_emottshappy_1698_happy.wav,happy
13927,data/train-custom\Erica_low_emottshappy_1699_happy.wav,happy
13928,data/train-custom\Erica_low_emottshappy_1700_happy.wav,happy
13929,data/train-custom\Erica_low_emottshappy_1709_happy.wav,happy
13930,data/train-custom\Erica_low_emottshappy_1711_happy.wav,happy
13931,data/train-custom\Erica_low_emottshappy_1712_happy.wav,happy
13932,data/train-custom\Erica_low_emottshappy_1722_happy.wav,happy
13933,data/train-custom\Erica_low_emottshappy_1723_happy.wav,happy
13934,data/train-custom\Erica_low_emottshappy_1724_happy.wav,happy
13935,data/train-custom\Erica_low_emottshappy_1733_happy.wav,happy
13936,data/train-custom\Erica_low_emottshappy_1734_happy.wav,happy
13937,data/train-custom\Erica_low_emottshappy_1735_happy.wav,happy
13938,data/train-custom\Erica_low_emottshappy_1736_happy.wav,happy
13939,data/train-custom\Erica_low_emottshappy_1745_happy.wav,happy
13940,data/train-custom\Erica_low_emottshappy_1746_happy.wav,happy
13941,data/train-custom\Erica_low_emottshappy_1748_happy.wav,happy
13942,data/train-custom\Erica_low_emottshappy_1757_happy.wav,happy
13943,data/train-custom\Erica_low_emottshappy_1759_happy.wav,happy
13944,data/train-custom\Erica_low_emottshappy_1760_happy.wav,happy
13945,data/train-custom\Erica_low_emottshappy_1769_happy.wav,happy
13946,data/train-custom\Erica_low_emottshappy_1770_happy.wav,happy
13947,data/train-custom\Erica_low_emottshappy_1772_happy.wav,happy
13948,data/train-custom\Erica_low_emottshappy_1781_happy.wav,happy
13949,data/train-custom\Erica_low_emottshappy_1782_happy.wav,happy
13950,data/train-custom\Erica_low_emottshappy_1783_happy.wav,happy
13951,data/train-custom\Erica_low_emottshappy_1784_happy.wav,happy
13952,data/train-custom\Erica_low_emottshappy_1793_happy.wav,happy
13953,data/train-custom\Erica_low_emottshappy_1794_happy.wav,happy
13954,data/train-custom\Erica_low_emottshappy_1795_happy.wav,happy
13955,data/train-custom\Erica_low_emottshappy_1796_happy.wav,happy
13956,data/train-custom\Erica_low_emottshappy_1805_happy.wav,happy
13957,data/train-custom\Erica_low_emottshappy_1807_happy.wav,happy
13958,data/train-custom\Erica_low_emottshappy_1808_happy.wav,happy
13959,data/train-custom\Erica_low_emottshappy_1817_happy.wav,happy
13960,data/train-custom\Erica_low_emottshappy_1818_happy.wav,happy
13961,data/train-custom\Erica_low_emottshappy_1819_happy.wav,happy
13962,data/train-custom\Erica_low_emottshappy_1820_happy.wav,happy
13963,data/train-custom\Erica_low_emottshappy_1829_happy.wav,happy
13964,data/train-custom\Erica_low_emottshappy_1830_happy.wav,happy
13965,data/train-custom\Erica_low_emottshappy_1831_happy.wav,happy
13966,data/train-custom\Erica_low_emottshappy_1832_happy.wav,happy
13967,data/train-custom\Erica_low_emottshappy_1841_happy.wav,happy
13968,data/train-custom\Erica_low_emottshappy_1842_happy.wav,happy
13969,data/train-custom\Erica_low_emottshappy_1843_happy.wav,happy
13970,data/train-custom\Erica_low_emottshappy_1844_happy.wav,happy
13971,data/train-custom\Erica_low_emottshappy_1853_happy.wav,happy
13972,data/train-custom\Erica_low_emottshappy_1854_happy.wav,happy
13973,data/train-custom\Erica_low_emottshappy_1855_happy.wav,happy
13974,data/train-custom\Erica_low_emottshappy_1856_happy.wav,happy
13975,data/train-custom\Erica_low_emottshappy_1866_happy.wav,happy
13976,data/train-custom\Erica_low_emottshappy_1867_happy.wav,happy
13977,data/train-custom\Erica_low_emottshappy_1868_happy.wav,happy
13978,data/train-custom\Erica_low_emottshappy_1877_happy.wav,happy
13979,data/train-custom\Erica_low_emottshappy_1878_happy.wav,happy
13980,data/train-custom\Erica_low_emottshappy_1880_happy.wav,happy
13981,data/train-custom\Erica_low_emottshappy_1889_happy.wav,happy
13982,data/train-custom\Erica_low_emottshappy_1890_happy.wav,happy
13983,data/train-custom\Erica_low_emottshappy_1901_happy.wav,happy
13984,data/train-custom\Erica_low_emottshappy_1903_happy.wav,happy
13985,data/train-custom\Erica_low_emottshappy_1904_happy.wav,happy
13986,data/train-custom\Erica_low_emottshappy_1913_happy.wav,happy
13987,data/train-custom\Erica_low_emottshappy_1914_happy.wav,happy
13988,data/train-custom\Erica_low_emottshappy_1915_happy.wav,happy
13989,data/train-custom\Erica_low_emottshappy_1916_happy.wav,happy
13990,data/train-custom\Erica_low_emottshappy_1925_happy.wav,happy
13991,data/train-custom\Erica_low_emottshappy_1927_happy.wav,happy
13992,data/train-custom\Erica_low_emottshappy_1928_happy.wav,happy
13993,data/train-custom\Erica_low_emottshappy_1937_happy.wav,happy
13994,data/train-custom\Erica_low_emottshappy_1940_happy.wav,happy
13995,data/train-custom\Erica_low_emottshappy_1949_happy.wav,happy
13996,data/train-custom\Erica_low_emottshappy_1950_happy.wav,happy
13997,data/train-custom\Erica_low_emottshappy_1952_happy.wav,happy
13998,data/train-custom\Erica_low_emottshappy_1962_happy.wav,happy
13999,data/train-custom\Erica_low_emottshappy_1963_happy.wav,happy
14000,data/train-custom\Erica_low_emottshappy_1964_happy.wav,happy
14001,data/train-custom\Erica_low_emottshappy_1974_happy.wav,happy
14002,data/train-custom\Erica_low_emottshappy_1975_happy.wav,happy
14003,data/train-custom\Erica_low_emottshappy_1985_happy.wav,happy
14004,data/train-custom\Erica_low_emottshappy_1987_happy.wav,happy
14005,data/train-custom\Erica_low_emottshappy_1997_happy.wav,happy
14006,data/train-custom\Erica_low_emottshappy_2000_happy.wav,happy
14007,data/train-custom\Erica_low_emottshappy_2009_happy.wav,happy
14008,data/train-custom\Erica_low_emottshappy_2010_happy.wav,happy
14009,data/train-custom\Erica_low_emottshappy_2011_happy.wav,happy
14010,data/train-custom\Erica_low_emottshappy_2012_happy.wav,happy
14011,data/train-custom\Erica_low_emottshappy_2021_happy.wav,happy
14012,data/train-custom\Erica_low_emottshappy_2022_happy.wav,happy
14013,data/train-custom\Erica_low_emottshappy_2024_happy.wav,happy
14014,data/train-custom\Erica_low_emottshappy_2033_happy.wav,happy
14015,data/train-custom\Erica_low_emottshappy_2034_happy.wav,happy
14016,data/train-custom\Erica_low_emottshappy_2035_happy.wav,happy
14017,data/train-custom\Erica_low_emottshappy_2036_happy.wav,happy
14018,data/train-custom\Erica_low_emottshappy_2046_happy.wav,happy
14019,data/train-custom\Erica_low_emottshappy_2047_happy.wav,happy
14020,data/train-custom\Erica_low_emottshappy_2048_happy.wav,happy
14021,data/train-custom\Erica_low_emottshappy_2057_happy.wav,happy
14022,data/train-custom\Erica_low_emottshappy_2058_happy.wav,happy
14023,data/train-custom\Erica_low_emottshappy_2059_happy.wav,happy
14024,data/train-custom\Erica_low_emottshappy_2070_happy.wav,happy
14025,data/train-custom\Erica_low_emottshappy_2072_happy.wav,happy
14026,data/train-custom\Erica_low_emottshappy_2081_happy.wav,happy
14027,data/train-custom\Erica_low_emottshappy_2082_happy.wav,happy
14028,data/train-custom\Erica_low_emottshappy_2083_happy.wav,happy
14029,data/train-custom\Erica_low_emottshappy_2084_happy.wav,happy
14030,data/train-custom\Erica_low_emottshappy_2093_happy.wav,happy
14031,data/train-custom\Erica_low_emottshappy_2094_happy.wav,happy
14032,data/train-custom\Erica_low_emottshappy_2095_happy.wav,happy
14033,data/train-custom\Erica_low_emottshappy_2096_happy.wav,happy
14034,data/train-custom\Erica_low_emottshappy_2105_happy.wav,happy
14035,data/train-custom\Erica_low_emottshappy_2106_happy.wav,happy
14036,data/train-custom\Erica_low_emottshappy_2107_happy.wav,happy
14037,data/train-custom\Erica_low_emottshappy_2117_happy.wav,happy
14038,data/train-custom\Erica_low_emottshappy_2118_happy.wav,happy
14039,data/train-custom\Erica_low_emottshappy_2120_happy.wav,happy
14040,data/train-custom\Erica_low_emottshappy_2129_happy.wav,happy
14041,data/train-custom\Erica_low_emottshappy_2130_happy.wav,happy
14042,data/train-custom\Erica_low_emottshappy_2141_happy.wav,happy
14043,data/train-custom\Erica_low_emottshappy_2142_happy.wav,happy
14044,data/train-custom\Erica_low_emottshappy_2143_happy.wav,happy
14045,data/train-custom\Erica_low_emottshappy_2144_happy.wav,happy
14046,data/train-custom\Erica_low_emottshappy_2153_happy.wav,happy
14047,data/train-custom\Erica_low_emottshappy_2155_happy.wav,happy
14048,data/train-custom\Erica_low_emottshappy_2165_happy.wav,happy
14049,data/train-custom\Erica_low_emottshappy_2166_happy.wav,happy
14050,data/train-custom\Erica_low_emottshappy_2167_happy.wav,happy
14051,data/train-custom\Erica_low_emottshappy_2177_happy.wav,happy
14052,data/train-custom\Erica_low_emottshappy_2178_happy.wav,happy
14053,data/train-custom\Erica_low_emottshappy_2179_happy.wav,happy
14054,data/train-custom\Erica_low_emottshappy_2189_happy.wav,happy
14055,data/train-custom\Erica_low_emottshappy_2190_happy.wav,happy
14056,data/train-custom\Erica_low_emottshappy_2191_happy.wav,happy
14057,data/train-custom\Erica_low_emottshappy_2201_happy.wav,happy
14058,data/train-custom\Erica_low_emottshappy_2202_happy.wav,happy
14059,data/train-custom\Erica_low_emottshappy_2203_happy.wav,happy
14060,data/train-custom\Erica_low_emottshappy_2213_happy.wav,happy
14061,data/train-custom\Erica_low_emottshappy_2214_happy.wav,happy
14062,data/train-custom\Erica_low_emottshappy_2216_happy.wav,happy
14063,data/train-custom\Erica_low_emottshappy_2225_happy.wav,happy
14064,data/train-custom\Erica_low_emottshappy_2226_happy.wav,happy
14065,data/train-custom\Erica_low_emottshappy_2227_happy.wav,happy
14066,data/train-custom\Erica_low_emottshappy_2228_happy.wav,happy
14067,data/train-custom\Erica_low_emottshappy_2237_happy.wav,happy
14068,data/train-custom\Erica_low_emottshappy_2239_happy.wav,happy
14069,data/train-custom\Erica_low_emottshappy_2240_happy.wav,happy
14070,data/train-custom\Erica_low_emottshappy_2250_happy.wav,happy
14071,data/train-custom\Erica_low_emottshappy_2251_happy.wav,happy
14072,data/train-custom\Erica_low_emottshappy_2252_happy.wav,happy
14073,data/train-custom\Erica_low_emottshappy_2263_happy.wav,happy
14074,data/train-custom\Erica_low_emottshappy_2264_happy.wav,happy
14075,data/train-custom\Erica_low_emottshappy_2273_happy.wav,happy
14076,data/train-custom\Erica_low_emottshappy_2274_happy.wav,happy
14077,data/train-custom\Erica_low_emottshappy_2275_happy.wav,happy
14078,data/train-custom\Erica_low_emottshappy_2276_happy.wav,happy
14079,data/train-custom\Erica_low_emottshappy_2285_happy.wav,happy
14080,data/train-custom\Erica_low_emottshappy_2286_happy.wav,happy
14081,data/train-custom\Erica_low_emottshappy_2287_happy.wav,happy
14082,data/train-custom\Erica_low_emottshappy_2288_happy.wav,happy
14083,data/train-custom\Erica_low_emottshappy_2297_happy.wav,happy
14084,data/train-custom\Erica_low_emottshappy_2298_happy.wav,happy
14085,data/train-custom\Erica_low_emottshappy_2299_happy.wav,happy
14086,data/train-custom\Erica_low_emottshappy_2300_happy.wav,happy
14087,data/train-custom\Erica_low_emottshappy_2309_happy.wav,happy
14088,data/train-custom\Erica_low_emottshappy_2310_happy.wav,happy
14089,data/train-custom\Erica_low_emottshappy_2311_happy.wav,happy
14090,data/train-custom\Erica_low_emottshappy_2312_happy.wav,happy
14091,data/train-custom\Erica_low_emottshappy_2322_happy.wav,happy
14092,data/train-custom\Erica_low_emottshappy_2323_happy.wav,happy
14093,data/train-custom\Erica_low_emottshappy_2324_happy.wav,happy
14094,data/train-custom\Erica_low_emottshappy_2333_happy.wav,happy
14095,data/train-custom\Erica_low_emottshappy_2335_happy.wav,happy
14096,data/train-custom\Erica_low_emottshappy_2336_happy.wav,happy
14097,data/train-custom\Erica_low_emottshappy_2345_happy.wav,happy
14098,data/train-custom\Erica_low_emottshappy_2346_happy.wav,happy
14099,data/train-custom\Erica_low_emottshappy_2347_happy.wav,happy
14100,data/train-custom\Erica_low_emottshappy_2348_happy.wav,happy
14101,data/train-custom\Erica_low_emottshappy_2357_happy.wav,happy
14102,data/train-custom\Erica_low_emottshappy_2358_happy.wav,happy
14103,data/train-custom\Erica_low_emottshappy_2359_happy.wav,happy
14104,data/train-custom\Erica_low_emottshappy_2360_happy.wav,happy
14105,data/train-custom\Erica_low_emottshappy_2370_happy.wav,happy
14106,data/train-custom\Erica_low_emottshappy_2371_happy.wav,happy
14107,data/train-custom\Erica_low_emottshappy_2372_happy.wav,happy
14108,data/train-custom\Erica_low_emottshappy_2381_happy.wav,happy
14109,data/train-custom\Erica_low_emottshappy_2382_happy.wav,happy
14110,data/train-custom\Erica_low_emottshappy_2383_happy.wav,happy
14111,data/train-custom\Erica_low_emottshappy_2393_happy.wav,happy
14112,data/train-custom\Erica_low_emottshappy_2395_happy.wav,happy
14113,data/train-custom\Erica_low_emottshappy_2396_happy.wav,happy
14114,data/train-custom\Erica_low_emottshappy_2405_happy.wav,happy
14115,data/train-custom\Erica_low_emottshappy_2406_happy.wav,happy
14116,data/train-custom\Erica_low_emottshappy_2407_happy.wav,happy
14117,data/train-custom\Erica_low_emottshappy_2408_happy.wav,happy
14118,data/train-custom\Erica_low_emottshappy_2417_happy.wav,happy
14119,data/train-custom\Erica_low_emottshappy_2418_happy.wav,happy
14120,data/train-custom\Erica_low_emottshappy_2419_happy.wav,happy
14121,data/train-custom\Erica_low_emottshappy_2420_happy.wav,happy
14122,data/train-custom\Erica_low_emottshappy_2430_happy.wav,happy
14123,data/train-custom\Erica_low_emottshappy_2431_happy.wav,happy
14124,data/train-custom\Erica_low_emottshappy_2441_happy.wav,happy
14125,data/train-custom\Erica_low_emottshappy_2442_happy.wav,happy
14126,data/train-custom\Erica_low_emottshappy_2443_happy.wav,happy
14127,data/train-custom\Erica_low_emottshappy_2453_happy.wav,happy
14128,data/train-custom\Erica_low_emottshappy_2455_happy.wav,happy
14129,data/train-custom\Erica_low_emottshappy_2456_happy.wav,happy
14130,data/train-custom\Erica_low_emottshappy_2466_happy.wav,happy
14131,data/train-custom\Erica_low_emottshappy_2467_happy.wav,happy
14132,data/train-custom\Erica_low_emottshappy_2468_happy.wav,happy
14133,data/train-custom\Erica_low_emottshappy_2477_happy.wav,happy
14134,data/train-custom\Erica_low_emottshappy_2478_happy.wav,happy
14135,data/train-custom\Erica_low_emottshappy_2479_happy.wav,happy
14136,data/train-custom\Erica_low_emottshappy_2480_happy.wav,happy
14137,data/train-custom\Erica_low_emottshappy_2489_happy.wav,happy
14138,data/train-custom\Erica_low_emottshappy_2490_happy.wav,happy
14139,data/train-custom\Erica_low_emottshappy_2491_happy.wav,happy
14140,data/train-custom\Erica_low_emottshappy_2492_happy.wav,happy
14141,data/train-custom\Erica_low_emottshappy_2501_happy.wav,happy
14142,data/train-custom\Erica_low_emottshappy_2502_happy.wav,happy
14143,data/train-custom\Erica_low_emottshappy_2503_happy.wav,happy
14144,data/train-custom\Erica_low_emottshappy_2513_happy.wav,happy
14145,data/train-custom\Erica_low_emottshappy_2514_happy.wav,happy
14146,data/train-custom\Erica_low_emottshappy_2516_happy.wav,happy
14147,data/train-custom\Erica_low_emottshappy_2525_happy.wav,happy
14148,data/train-custom\Erica_low_emottshappy_2526_happy.wav,happy
14149,data/train-custom\Erica_low_emottshappy_2527_happy.wav,happy
14150,data/train-custom\Erica_low_emottshappy_2528_happy.wav,happy
14151,data/train-custom\Erica_low_emottshappy_2537_happy.wav,happy
14152,data/train-custom\Erica_low_emottshappy_2538_happy.wav,happy
14153,data/train-custom\Erica_low_emottshappy_2539_happy.wav,happy
14154,data/train-custom\Erica_low_emottshappy_2540_happy.wav,happy
14155,data/train-custom\Erica_low_emottshappy_2549_happy.wav,happy
14156,data/train-custom\Erica_low_emottshappy_2550_happy.wav,happy
14157,data/train-custom\Erica_low_emottshappy_2551_happy.wav,happy
14158,data/train-custom\Erica_low_emottshappy_2552_happy.wav,happy
14159,data/train-custom\Erica_low_emottshappy_2563_happy.wav,happy
14160,data/train-custom\Erica_low_emottshappy_2564_happy.wav,happy
14161,data/train-custom\Erica_low_emottshappy_2573_happy.wav,happy
14162,data/train-custom\Erica_low_emottshappy_2574_happy.wav,happy
14163,data/train-custom\Erica_low_emottshappy_2575_happy.wav,happy
14164,data/train-custom\Erica_low_emottshappy_2576_happy.wav,happy
14165,data/train-custom\Erica_low_emottshappy_2585_happy.wav,happy
14166,data/train-custom\Erica_low_emottshappy_2586_happy.wav,happy
14167,data/train-custom\Erica_low_emottshappy_2587_happy.wav,happy
14168,data/train-custom\Erica_low_emottshappy_2597_happy.wav,happy
14169,data/train-custom\Erica_low_emottshappy_2599_happy.wav,happy
14170,data/train-custom\Erica_low_emottshappy_2600_happy.wav,happy
14171,data/train-custom\Erica_low_emottshappy_2609_happy.wav,happy
14172,data/train-custom\Erica_low_emottshappy_2610_happy.wav,happy
14173,data/train-custom\Erica_low_emottshappy_2611_happy.wav,happy
14174,data/train-custom\Erica_low_emottshappy_2621_happy.wav,happy
14175,data/train-custom\Erica_low_emottshappy_2622_happy.wav,happy
14176,data/train-custom\Erica_low_emottshappy_2623_happy.wav,happy
14177,data/train-custom\Erica_low_emottshappy_2624_happy.wav,happy
14178,data/train-custom\Erica_low_emottshappy_2634_happy.wav,happy
14179,data/train-custom\Erica_low_emottshappy_2635_happy.wav,happy
14180,data/train-custom\Erica_low_emottshappy_2636_happy.wav,happy
14181,data/train-custom\Erica_low_emottshappy_2646_happy.wav,happy
14182,data/train-custom\Erica_low_emottshappy_2647_happy.wav,happy
14183,data/train-custom\Erica_low_emottshappy_2648_happy.wav,happy
14184,data/train-custom\Erica_low_emottshappy_2657_happy.wav,happy
14185,data/train-custom\Erica_low_emottshappy_2658_happy.wav,happy
14186,data/train-custom\Erica_low_emottshappy_2669_happy.wav,happy
14187,data/train-custom\Erica_low_emottshappy_2670_happy.wav,happy
14188,data/train-custom\Erica_low_emottshappy_2671_happy.wav,happy
14189,data/train-custom\Erica_low_emottshappy_2672_happy.wav,happy
14190,data/train-custom\Erica_low_emottshappy_2681_happy.wav,happy
14191,data/train-custom\Erica_low_emottshappy_2682_happy.wav,happy
14192,data/train-custom\Erica_low_emottshappy_2683_happy.wav,happy
14193,data/train-custom\Erica_low_emottshappy_2693_happy.wav,happy
14194,data/train-custom\Erica_low_emottshappy_2694_happy.wav,happy
14195,data/train-custom\Erica_low_emottshappy_2695_happy.wav,happy
14196,data/train-custom\Erica_low_emottshappy_2696_happy.wav,happy
14197,data/train-custom\Erica_low_emottshappy_2705_happy.wav,happy
14198,data/train-custom\Erica_low_emottshappy_2707_happy.wav,happy
14199,data/train-custom\Erica_low_emottshappy_2708_happy.wav,happy
14200,data/train-custom\Erica_low_emottshappy_2717_happy.wav,happy
14201,data/train-custom\Erica_low_emottshappy_2718_happy.wav,happy
14202,data/train-custom\Erica_low_emottshappy_2720_happy.wav,happy
14203,data/train-custom\Erica_low_emottshappy_2729_happy.wav,happy
14204,data/train-custom\Erica_low_emottshappy_2730_happy.wav,happy
14205,data/train-custom\Erica_low_emottshappy_2731_happy.wav,happy
